Plats,År,Plac,Klass,#,Namn,Klubb,Märke/Anmälare,Varvtider,Varv,Tid
Falköpings MK,2023,8,Senior,35,Erik Wahlström,FMCK Skövde,KTM,7:04.2  9:46.7  7:11.5  9:44.1  7:12.7  9:37.3  7:11.3  9:40.4  7:07.0  9:40.8   7:14.3  ,11,31:30.7
,,,,,,,,,,
Falköpings MK,2023,9,Junior,179,Kalle Hindström,Tibro MK,Husqvarna,7:11.0  9:44.5  7:15.0  9:44.0  7:18.9  9:40.9  7:09.7  9:40.2  7:09.9  9:35.4   7:14.9  ,11,31:44.6
,,,,,,,,,,
Falköpings MK,2023,10,Junior,123,Olle Häger,Örebro EK,Husqvarna,7:29.9  9:41.6  7:06.1  9:59.4  7:16.6  9:43.0  7:14.7  9:38.4  7:06.1  9:35.9   7:04.3  ,11,31:56.5
,,,,,,,,,,
Falköpings MK,2023,11,Junior,182,Arvid Karlsson,FMCK Skövde,GasGas / CEC RACING,7:13.8  9:52.6  7:25.6  10:00.3  7:19.2  9:37.3  7:16.3  9:33.8  7:13.9  9:37.7   7:15.6  ,11,32:26.5
,,,,,,,,,,
Falköpings MK,2023,12,Junior,137,Alfred Karlsson,FMCK Skövde,GasGas / CEC RACING,7:22.9  9:57.7  7:35.2  10:03.2  7:23.3  9:53.0  7:18.8  9:46.5  7:18.8  9:48.1   7:19.9  ,11,33:47.9
,,,,,,,,,,
Falköpings MK,2023,13,Junior,121,Carl Nydén,SMK Värnamo,KTM,7:30.5  9:56.5  7:25.4  9:52.5  7:23.6  9:51.1  7:24.1  9:58.0  7:30.4  9:48.2   7:19.7  ,11,34:00.4
,,,,,,,,,,
Falköpings MK,2023,14,Junior,107,Lukas Engerstad,Skene MS,Yamaha,7:25.6  9:52.8  7:22.1  9:52.5  7:26.6  10:04.4  7:27.3  9:55.7  7:27.1  9:55.0   7:19.5  ,11,34:09.2
,,,,,,,,,,
Falköpings MK,2023,15,Junior,111,Marcel Tara,Tibro MK,Beta,7:27.8  10:08.1  7:30.1  9:59.4  7:32.1  10:09.6  7:34.7  9:58.0  7:21.5  10:04.1   7:30.0  ,11,35:15.8
,,,,,,,,,,
Falköpings MK,2023,16,Junior,109,Jesper Storm,Tidaholms MK,KTM,7:26.9  10:36.4  7:34.6  10:11.7  7:27.5  10:04.6  7:29.8  10:00.3  7:24.6  9:57.4   7:41.1  ,11,35:55.2
,,,,,,,,,,
Falköpings MK,2023,17,Senior,11,Lucas Holgersson,MC Alingsås,GasGas,7:33.9  10:20.0  7:34.8  10:22.3  7:37.4  10:17.7  7:42.5  10:17.8  7:40.5  10:21.3   7:41.3  ,11,37:29.8
,,,,,,,,,,
Falköpings MK,2023,18,Junior,125,Oliver Önnefors,FMCK Skövde,KTM,7:18.4  10:16.2  7:40.5  10:26.7  7:56.4  10:35.5  7:44.3  10:22.4  7:42.6  10:20.0   7:43.3  ,11,38:06.8
,,,,,,,,,,
Falköpings MK,2023,19,Junior,114,Melvin Blom,Bodafors MK,Husqvarna,7:34.0  10:28.9  7:49.2  10:20.4  7:37.4  10:07.0  7:55.4  10:14.9  7:58.0  10:17.1   7:59.7  ,11,38:22.4
,,,,,,,,,,
Falköpings MK,2023,20,Junior,112,Viggo Johansson,SMK Eksjö,KTM,7:47.7  10:24.6  7:59.8  10:37.7  7:58.2  10:44.9  8:12.7  10:55.2  8:04.2  10:57.5   8:10.3  ,11,41:53.4
,,,,,,,,,,
Falköpings MK,2023,21,Junior,118,Emil Mann,Falköpings MK,GasGas,8:00.9  10:28.2  7:58.1  10:32.3  7:58.1  10:37.6  8:07.6  11:02.3  8:18.2  11:02.7   8:21.2  ,11,42:27.9
,,,,,,,,,,
Falköpings MK,2023,22,Junior,101,Arvid Petersson,Tranemo MK,KTM,8:08.3  10:57.6  8:13.1  10:52.3  8:03.3  10:58.8  8:14.0  10:56.2  8:14.7  10:57.5   7:46.2  ,11,43:22.5
,,,,,,,,,,
Falköpings MK,2023,23,Junior,145,Ludvig Hamberg,FMCK Skövde,KTM,8:18.2  11:06.1  8:10.4  10:56.9  8:26.3  10:59.8  8:09.6  10:50.7  8:10.6  11:54.0   8:26.4  ,11,45:29.4
,,,,,,,,,,
Falköpings MK,2023,24,Junior,106,Dennis Henberg,Hjo MK,Sherco,7:19.5  9:55.4  7:23.4  10:02.4  7:37.6  9:54.7  7:23.5  9:51.0  7:30.4  9:54.0  BRUTIT,10,26:52.5
,,,,,,,,,,
Falköpings MK,2023,25,Junior,171,Sixten Lundgren,Norrahammars MK,GasGas,7:28.1  9:58.5  7:33.9  10:19.7  7:33.4  9:54.2  7:31.6  9:56.8  7:34.7  9:49.7  BRUTIT,10,27:41.1
,,,,,,,,,,
Falköpings MK,2023,26,Bredd,245,Andreas Toresson,Lilla Edets MCK,KTM,7:09.8  9:44.9  7:10.3  9:49.5  7:17.8  9:49.2  7:10.0  9:44.1  7:16.9  ,9,15:13.0
,,,,,,,,,,
Falköpings MK,2023,27,Bredd,214,Magnus Blom,Bodafors MK,Husqvarna,7:27.2  10:08.6  7:34.5  10:04.4  7:31.4  10:11.1  7:32.9  10:06.3  7:31.1  ,9,18:07.9
,,,,,,,,,,
Falköpings MK,2023,28,Bredd,201,Eddie Bergman,Tibro MK,KTM,7:39.7  10:02.0  7:37.0  10:11.1  7:36.8  10:08.0  7:32.4  10:09.0  7:35.0  ,9,18:31.4
,,,,,,,,,,
Falköpings MK,2023,29,Dam,408,Matilda Huss,Göta MS,Husqvarna,7:47.2  10:14.0  7:44.2  10:16.6  7:41.5  10:20.4  7:41.9  10:15.2  7:47.4  ,9,19:49.0
,,,,,,,,,,
Falköpings MK,2023,30,Dam,401,Linnéa Åkesson,FMCK Skövde,Beta,7:44.4  10:25.0  7:47.3  10:26.2  7:39.4  10:16.9  7:39.7  10:16.4  7:55.0  ,9,20:10.7
,,,,,,,,,,
Falköpings MK,2023,31,Bredd,210,Melvin Bernström,Carlsborgs MK,Yamaha,7:46.9  10:33.1  7:50.9  10:31.3  7:55.9  10:22.8  7:53.0  10:21.5  7:48.2  ,9,21:03.8
,,,,,,,,,,
Falköpings MK,2023,32,Bredd,236,Lucas Robinsson,Falköpings MK,KTM,7:50.4  10:43.5  8:10.6  10:54.2  8:09.6  10:56.2  8:06.2  10:55.8  8:18.5  ,9,24:05.4
,,,,,,,,,,
Falköpings MK,2023,33,Bredd,336,Andreas Johansson,Carlsborgs MK,Yamaha,8:01.7  10:49.2  7:59.9  10:50.1  8:09.0  11:03.0  8:15.1  10:58.2  8:31.4  ,9,24:37.9
,,,,,,,,,,
Falköpings MK,2023,34,Bredd,332,Ulf Åström,Wäxjö MS,Sherco,8:07.8  10:43.8  8:05.8  10:58.2  8:05.1  11:14.0  8:12.9  10:53.6  8:19.9  ,9,24:41.5
,,,,,,,,,,
Falköpings MK,2023,35,Bredd,233,Simon Nyström,Skene MS,KTM,8:05.0  10:57.0  8:18.8  11:08.7  8:07.7  10:59.5  8:02.8  11:15.5  8:07.9  ,9,25:03.4
,,,,,,,,,,
Falköpings MK,2023,36,Bredd,200,Andreas Josefsson,Falköpings MK,Husqvarna,8:39.0  11:16.0  8:21.7  11:04.6  8:20.1  11:12.6  8:18.4  11:11.7  8:29.2  ,9,26:53.6
,,,,,,,,,,
Falköpings MK,2023,37,Bredd,269,Albin Bäckström Herbertsson,Säffle MCK,GasGas,8:51.4  11:36.6  9:00.9  11:43.0  8:50.4  11:41.8  8:45.6  11:32.3  8:45.4  ,9,30:47.8
,,,,,,,,,,
Falköpings MK,2023,38,Dam,410,Emelie Sandström,Bengtsfors MCC,KTM,8:33.9  11:29.5  8:46.6  11:51.3  9:20.1  12:14.5  9:07.8  11:59.9  9:04.5  ,9,32:28.5
,,,,,,,,,,
Falköpings MK,2023,39,Bredd,219,Mats Alfredsson,Bengtsfors MCC,KTM,9:01.9  12:04.0  9:02.6  11:51.0  9:10.0  12:12.7  9:12.0  12:08.4  9:14.1  ,9,33:57.1
,,,,,,,,,,
Falköpings MK,2023,40,Bredd,254,Johan Sigby,Norrahammars MK,Husqvarna,9:24.5  12:25.3  9:18.4  12:33.4  9:20.0  12:28.0  9:18.7  12:19.7  9:34.9  ,9,36:43.3
,,,,,,,,,,
Falköpings MK,2023,41,Bredd,311,Johan Wolgers,FMCK Borås,KTM,9:47.0  13:10.6  9:45.7  12:51.7  9:47.9  13:55.4  10:10.2  13:31.9  10:15.2  ,9,43:16.1
,,,,,,,,,,
Falköpings MK,2023,42,Dam,415,Emelie Johansson,Götene MK,GasGas,10:15.9  13:04.1  9:48.0  13:28.3  9:54.2  13:24.2  10:43.2  13:46.3  10:27.6  ,9,44:52.2
,,,,,,,,,,
Falköpings MK,2023,43,Dam,407,Matilda Alexandersson Fridolfsson,Götene MK,KTM,10:25.7  13:55.9  10:02.7  14:12.7  10:28.7  15:07.4  11:03.0  14:52.8  11:18.5  ,9,51:27.7
,,,,,,,,,,
Falköpings MK,2023,44,Bredd,321,Philip Johansson,Skene MS,KTM,8:28.4  11:42.6  8:48.0  11:35.9  8:29.7  11:21.4  8:46.6  12:04.7  BRUTIT,8,21:17.7
,,,,,,,,,,
Falköpings MK,2023,45,Junior,135,Isak Angerd,Tranemo MK,Husqvarna,9:19.5  14:36.8  9:37.6  12:40.0  9:44.6  12:35.1  9:37.4  12:28.5  BRUTIT,8,30:39.8
,,,,,,,,,,
Falköpings MK,2023,46,Junior,172,Alexander Andersson,Tranemo MK,Yamaha,8:51.1  12:16.5  9:37.2  12:56.3  9:38.6  13:32.2  10:04.6  14:00.5  BRUTIT,8,30:57.3
,,,,,,,,,,
Falköpings MK,2023,47,Junior,149,Linus Knutsson,Falköpings MK,KTM,7:33.1  10:58.9  BRUTIT,2,18:32.1
,,,,,,,,,,
Falköpings MK,2023,48,Dam,444,Alexandra Rosenqvist Hoff,Skene MS,Beta,10:55.5  BRUTIT,1,10:55.5
,,,,,,,,,,
Falköpings MK,2023,,Bredd,213,Björn Levin,Kinna MK,Husqvarna,BRUTIT,0,00:00.0
,,,,,,,,,,
Falköpings MK,2023,1,Motion 40-49,1008,Christer Huss,Göta MS,,7:22.3  9:52.5  7:17.9  9:44.5  7:18.0  9:53.4  7:26.9  ,7,0.040923611
Falköpings MK,2023,2,Motion -39,539,Niklas Mörk,Laxå MK,KTM,7:16.7  9:48.9  7:16.3  9:58.7  7:16.6  10:00.7  7:24.5  ,7,0.041003472
,,,,,,,,,,
Falköpings MK,2023,3,Ungdom E1,100,Hugo Andersson,Tibro MK,Sherco,7:11.9  9:51.5  7:20.7  10:01.7  7:24.9  10:02.5  7:33.7  ,7,0.04128588
,,,,,,,,,,
Falköpings MK,2023,4,Motion 40-49,1014,Per Korsell,Götene MK,KTM,7:08.2  9:54.6  7:25.4  10:08.2  7:30.9  10:13.2  7:33.3  ,7,0.04159838
,,,,,,,,,,
Falköpings MK,2023,5,Motion 40-49,1111,Magnus Edberg,Huskvarna MK,KTM,7:11.5  9:59.2  7:19.9  10:01.3  7:34.0  10:01.5  7:47.3  ,7,0.041607639
,,,,,,,,,,
Falköpings MK,2023,6,Motion -39,620,Hampus Östensson,Hallsbergs MK,KTM,7:22.0  9:56.2  7:23.4  10:05.8  7:37.0  9:59.6  7:34.0  ,7,0.041646991
,,,,,,,,,,
Falköpings MK,2023,7,Motion -39,518,Alexander Fält,Försvarsmaktens EK,Honda,7:26.0  9:56.5  7:27.5  10:07.6  7:40.0  10:26.5  7:46.3  ,7,0.042253472
,,,,,,,,,,
Falköpings MK,2023,8,Ungdom E1,104,Theodor Popp,SMK Värnamo,Husqvarna,7:25.5  10:09.6  7:33.9  10:12.1  7:31.6  10:17.0  7:41.7  ,7,0.042263889
,,,,,,,,,,
Falköpings MK,2023,9,Ungdom E1,141,William Brehag Von Haugwitz,Carlsborgs MK,Yamaha,7:25.3  10:04.2  7:35.3  10:14.2  7:48.1  10:15.6  7:49.5  ,7,0.042505787
,,,,,,,,,,
Falköpings MK,2023,10,Motion -39,552,Jakob Johansson,Tidaholms MK,KTM,7:23.8  10:15.4  7:27.7  10:17.5  7:41.5  10:29.9  7:43.6  ,7,0.04258912
,,,,,,,,,,
Falköpings MK,2023,11,Motion 40-49,931,Mårten Gustavsson,Försvarsmaktens EK,KTM,7:40.5  9:59.9  7:28.3  10:19.7  7:38.6  10:17.9  7:54.8  ,7,0.042592593
,,,,,,,,,,
Falköpings MK,2023,12,Ungdom E1,165,Hugo Hellström,Norrahammars MK,Sherco,7:28.9  10:14.2  7:37.4  10:13.1  7:42.5  10:22.7  7:50.5  ,7,0.042704861
,,,,,,,,,,
Falköpings MK,2023,13,Motion -39,655,Melvin Nordgren,Örebro EK,Husqvarna / Team Marin & Fritid,7:27.0  10:25.6  7:47.4  10:24.9  7:33.2  10:36.7  7:51.0  ,7,0.043126157
,,,,,,,,,,
Falköpings MK,2023,14,Ungdom E1,175,William Almén,SMK Värnamo,Husqvarna / Team Bloms MX Racing,7:21.4  10:04.3  7:41.4  10:25.9  7:51.5  10:43.5  8:04.5  ,7,0.043204861
,,,,,,,,,,
Falköpings MK,2023,15,Ungdom E1,101,Sixten Larsson,FMCK Borås,KTM,7:35.9  10:24.1  7:41.6  10:31.9  7:51.6  10:45.2  7:52.5  ,7,0.043553241
,,,,,,,,,,
Falköpings MK,2023,16,Motion -39,577,Måns Dalén,FMCK Skövde,KTM / Team A-Moto,7:36.7  10:14.3  7:47.9  10:38.5  7:57.9  10:33.9  7:57.4  ,7,0.043597222
,,,,,,,,,,
Falköpings MK,2023,17,Ungdom E1,188,Liam Ljungström,SMK Vingåker,Beta,7:27.4  10:20.1  7:45.5  10:37.0  7:53.5  10:41.0  8:08.2  ,7,0.043668981
,,,,,,,,,,
Falköpings MK,2023,18,Ungdom E1,162,Axel Plogner,Karlstad MX Klubb,Sherco / Team MC-Center Karlstad,7:38.6  10:09.3  7:47.5  10:31.4  8:01.3  10:39.7  8:10.9  ,7,0.043739583
,,,,,,,,,,
Falköpings MK,2023,19,Ungdom E1,105,Alfred Gustavsson,Mariestads EK,GasGas,7:39.2  10:28.5  7:44.5  10:38.5  7:50.4  10:41.5  8:02.6  ,7,0.043814815
,,,,,,,,,,
Falköpings MK,2023,20,Motion 40-49,970,Roy Kolberg,Team Westom Motorcykel,Sherco / Team MC-Center Karlstad,7:41.4  10:46.3  7:48.9  10:35.2  7:58.4  10:27.9  7:57.2  ,7,0.043931713
,,,,,,,,,,
Falköpings MK,2023,21,Motion -39,520,Linus Ernstsson,Bengtsfors MCC,Husqvarna,7:37.6  10:29.7  7:50.3  10:37.5  7:52.6  10:55.2  7:56.3  ,7,0.043975694
,,,,,,,,,,
Falköpings MK,2023,22,Ungdom E1,102,Liam Qvist,Åbågen MCK,Honda / Team cljp Sweden,7:40.8  11:01.0  8:11.6  10:36.9  7:46.3  10:36.7  7:53.5  ,7,0.044295139
,,,,,,,,,,
Falköpings MK,2023,23,Motion -39,513,Joacim Wigertson,Kullings MS,KTM,7:48.6  10:44.5  7:51.7  10:41.3  7:55.8  10:50.3  8:04.1  ,7,0.044405093
,,,,,,,,,,
Falköpings MK,2023,24,Motion 40-49,994,Mikael Bengtsson,Falköpings MK,Husqvarna,7:54.3  10:30.3  7:52.9  10:47.6  7:59.2  10:51.9  8:12.1  ,7,0.044545139
,,,,,,,,,,
Falköpings MK,2023,25,Motion 40-49,1015,Tommy Andersson,Götene MK,KTM,7:36.7  10:24.9  7:48.1  10:51.6  8:00.1  11:15.2  8:22.0  ,7,0.044664352
,,,,,,,,,,
Falköpings MK,2023,26,Motion 40-49,944,Niklas Strömberg,Götene MK,Honda,7:29.1  10:49.0  7:58.2  10:45.5  8:07.1  11:06.4  8:11.0  ,7,0.044753472
,,,,,,,,,,
Falköpings MK,2023,27,Motion -39,524,Marcus Hjelm,Falköpings MK,Kawasaki,7:35.7  10:32.7  7:56.9  11:05.5  8:07.8  11:02.0  8:10.9  ,7,0.0448125
,,,,,,,,,,
Falköpings MK,2023,28,Motion -39,527,George Svantesson,Kullings MS,KTM,7:41.3  10:55.7  8:07.5  10:44.6  7:50.2  10:57.3  8:15.9  ,7,0.044824074
,,,,,,,,,,
Falköpings MK,2023,29,Ungdom E1,170,Maximillian Fridérus,Ulricehamns MK,KTM,8:10.3  11:04.1  7:58.5  10:40.7  8:14.0  10:44.5  8:02.1  ,7,0.045075231
,,,,,,,,,,
Falköpings MK,2023,30,Ungdom E1,151,Liam Nilsson,FMCK Skövde,Husqvarna,8:05.1  10:27.3  7:46.0  10:53.7  7:59.5  11:29.0  8:16.2  ,7,0.045104167
,,,,,,,,,,
Falköpings MK,2023,31,Ungdom E1,177,Max Karlsson,Stenungsunds MS,Yamaha,7:51.9  10:46.6  8:01.3  10:53.2  8:11.2  11:12.9  8:11.9  ,7,0.04524537
,,,,,,,,,,
Falköpings MK,2023,32,Motion -39,729,Gustav Malm,Hallsbergs MK,Husqvarna / Team Marin & Fritid,8:13.1  10:55.5  8:07.6  10:50.6  8:21.8  10:53.6  8:11.1  ,7,0.04552662
,,,,,,,,,,
Falköpings MK,2023,33,Motion -39,551,Melker Svantesson,Kullings MS,KTM,7:47.7  10:49.2  8:10.5  11:04.3  8:09.8  11:02.1  8:37.0  ,7,0.045611111
,,,,,,,,,,
Falköpings MK,2023,34,Motion -39,639,Melker Jansson,Karlskoga EK,KTM,8:05.8  11:13.8  8:25.9  10:50.2  8:05.2  10:55.1  8:11.5  ,7,0.04569213
,,,,,,,,,,
Falköpings MK,2023,35,Motion -39,526,Simon Henriksson,Lilla Edets MCK,KTM,8:09.4  11:05.6  8:08.5  11:00.0  8:12.6  10:53.5  8:19.8  ,7,0.045715278
,,,,,,,,,,
Falköpings MK,2023,36,Motion -39,574,Andreas Nordström,Eds-Skottbacka MX Förening,KTM,8:03.0  11:07.2  8:09.3  10:52.3  8:06.9  10:48.2  8:50.8  ,7,0.045811343
,,,,,,,,,,
Falköpings MK,2023,37,Motion -39,720,Fredrik Starck,Wäxjö MS,KTM,7:29.1  10:39.4  8:05.9  11:44.2  8:20.3  11:07.6  8:31.7  ,7,0.045815972
,,,,,,,,,,
Falköpings MK,2023,38,Motion 40-49,964,Andreas Remfäldt,Mariestads EK,KTM,8:01.4  10:50.6  8:36.3  11:15.4  8:25.1  11:05.6  8:20.9  ,7,0.046244213
,,,,,,,,,,
Falköpings MK,2023,39,Motion -39,509,Jonathan Storm,Kortedala MK,KTM,8:04.8  11:07.4  8:14.9  11:21.1  8:23.2  11:11.4  8:18.9  ,7,0.046318287
,,,,,,,,,,
Falköpings MK,2023,40,Motion 40-49,995,Oddbjørn Sandvik,Flittig Enduro,KTM,8:22.5  11:01.1  8:13.0  11:02.2  8:24.0  11:03.4  8:41.6  ,7,0.046390046
,,,,,,,,,,
Falköpings MK,2023,41,Motion -39,530,Patrik Olsson,Lilla Edets MCK,Beta,8:07.4  11:10.7  8:21.0  11:09.6  8:28.5  11:16.0  8:28.5  ,7,0.046552083
,,,,,,,,,,
Falköpings MK,2023,42,Motion -39,580,Albin Pettersson,Kristdala Motorsällskap,KTM / Ostkustmx Racing Team,8:16.3  11:02.8  8:23.9  11:14.0  8:32.8  11:26.4  8:34.4  ,7,0.046885417
,,,,,,,,,,
Falköpings MK,2023,43,Motion 40-49,920,Christoffer Johnsson,Hisingens MK,Sherco,8:09.0  11:01.7  8:23.7  11:30.9  8:30.3  11:29.6  8:26.2  ,7,0.046894676
,,,,,,,,,,
Falköpings MK,2023,44,Motion 40-49,976,Joakim Ericsson,Töreboda MK,KTM,8:14.9  11:11.5  8:15.9  11:21.7  8:26.7  11:25.1  8:39.5  ,7,0.046940972
,,,,,,,,,,
Falköpings MK,2023,45,Motion 40-49,997,Robert Strandberg,Hjo MK,Yamaha,8:27.8  11:10.8  8:24.4  11:19.3  8:31.6  11:18.7  8:27.7  ,7,0.046997685
,,,,,,,,,,
Falköpings MK,2023,46,Motion 40-49,901,Mattias Eriksson,Varbergs MK,Sherco,8:29.4  11:04.3  8:17.3  11:10.4  8:30.9  11:35.2  8:36.6  ,7,0.047043981
,,,,,,,,,,
Falköpings MK,2023,47,Motion 40-49,1023,Fredrik Kron,Falköpings MK,KTM,8:12.4  11:16.3  8:11.7  11:30.2  8:35.1  11:30.8  8:31.4  ,7,0.047085648
,,,,,,,,,,
Falköpings MK,2023,48,Motion -39,537,Emil Meijer,Götene MK,Yamaha,8:08.2  11:03.5  8:20.5  11:33.6  8:33.6  11:33.5  8:37.1  ,7,0.047108796
,,,,,,,,,,
Falköpings MK,2023,49,Motion -39,572,Axel Karlsson,Laxå MK,KTM,8:29.3  11:00.4  8:41.2  11:11.0  8:34.1  11:19.7  8:34.6  ,7,0.047113426
,,,,,,,,,,
Falköpings MK,2023,50,Motion 40-49,986,Rikard Skerget,Stenungsunds MS,KTM,8:18.5  11:14.3  8:25.6  11:12.0  8:34.6  11:27.3  8:41.1  ,7,0.047148148
,,,,,,,,,,
Falköpings MK,2023,51,Motion -39,799,Patrik Förkrök Ledström,SMK Vadstena,KTM,8:37.7  11:15.9  8:24.3  11:11.4  8:27.3  11:20.1  8:42.1  ,7,0.047212963
,,,,,,,,,,
Falköpings MK,2023,52,Motion -39,631,Dennis Olesen,Kullings MS,KTM,8:14.5  11:02.9  8:13.0  11:20.3  8:39.5  11:32.7  9:00.9  ,7,0.047269676
,,,,,,,,,,
Falköpings MK,2023,53,Motion 40-49,961,Daniel Lundqvist,Töreboda MK,Husqvarna,8:04.0  11:17.3  8:27.8  11:22.9  8:38.4  11:41.7  8:44.5  ,7,0.047417824
,,,,,,,,,,
Falköpings MK,2023,54,Motion 40-49,941,Lars-Olof Lindström,FMCK Borås,KTM,8:24.6  11:19.1  8:26.4  11:32.1  8:28.7  11:39.5  8:28.5  ,7,0.047444444
,,,,,,,,,,
Falköpings MK,2023,55,Motion 40-49,989,Fredrik Sääv,Götene MK,Beta,8:22.1  11:24.8  8:28.3  11:21.1  8:37.5  11:35.2  8:50.4  ,7,0.047680556
,,,,,,,,,,
Falköpings MK,2023,56,Motion 40-49,952,Christian Johansson,Tidaholms MK,KTM,8:16.3  11:19.3  8:36.2  11:37.1  8:38.4  11:45.8  8:45.1  ,7,0.047898148
,,,,,,,,,,
Falköpings MK,2023,57,Motion 40-49,928,Johan Debrianté,SMK Ljungby,TM,8:39.1  11:28.5  8:36.4  11:37.0  8:33.1  11:35.9  8:41.2  ,7,0.048047454
,,,,,,,,,,
Falköpings MK,2023,58,Motion -39,559,Jesper Herngren,Falköpings MK,Husqvarna,8:23.3  11:30.0  8:22.6  11:26.6  8:33.4  11:57.0  9:03.4  ,7,0.048108796
,,,,,,,,,,
Falköpings MK,2023,59,Motion 40-49,908,Martin Börjesson,FMCK Borås,KTM,8:33.5  11:29.6  8:29.5  11:32.8  8:45.4  11:41.3  8:46.5  ,7,0.048135417
,,,,,,,,,,
Falköpings MK,2023,60,Motion -39,549,Rasmus Levén,Bodafors MK,Kawasaki,8:40.2  11:30.5  8:24.9  11:38.0  8:29.5  12:08.5  8:28.4  ,7,0.048152778
,,,,,,,,,,
Falköpings MK,2023,61,Motion -39,560,John Larsson,Carlsborgs MK,KTM,8:13.3  11:14.7  8:28.7  12:26.1  8:40.1  11:45.3  8:32.8  ,7,0.048163194
,,,,,,,,,,
Falköpings MK,2023,62,Motion 40-49,979,Jimmy Ivarsson,SMK Trollhättan,Honda,8:12.3  11:13.8  8:44.2  11:40.6  8:55.5  11:55.3  9:03.2  ,7,0.048439815
,,,,,,,,,,
Falköpings MK,2023,63,Motion -39,541,Patric Gustafsson,Huskvarna MK,KTM,8:39.0  11:44.1  8:38.1  11:44.6  8:36.0  11:54.6  8:41.7  ,7,0.04859375
,,,,,,,,,,
Falköpings MK,2023,64,Motion -39,543,Axel Gustafsson,Lidköpings MCK,KTM,8:19.4  11:48.0  8:21.1  11:34.4  8:44.7  11:46.8  9:24.2  ,7,0.048597222
,,,,,,,,,,
Falköpings MK,2023,65,Motion 40-49,947,Magnus Enander,Ulricehamns MK,KTM,8:39.6  11:39.7  8:36.7  11:37.5  8:49.9  11:45.0  8:53.6  ,7,0.048637731
,,,,,,,,,,
Falköpings MK,2023,66,Motion -39,528,Hugo Lindström,FMCK Borås,KTM,8:41.3  11:39.9  8:42.5  11:49.1  9:01.8  11:43.7  8:37.0  ,7,0.048792824
,,,,,,,,,,
Falköpings MK,2023,67,Motion -39,786,Anton Persson,Tibro MK,Sherco,8:33.2  11:19.7  8:50.0  11:39.7  8:50.1  12:08.2  9:05.1  ,7,0.048914352
,,,,,,,,,,
Falköpings MK,2023,68,Motion 40-49,1020,Jonas Gustafsson,Götene MK,KTM,8:33.8  11:45.5  8:18.8  11:33.8  8:45.8  12:37.6  9:05.0  ,7,0.049081019
,,,,,,,,,,
Falköpings MK,2023,69,Motion -39,727,Andreas Almroth,Borås MK,KTM,8:20.4  11:26.8  8:55.1  12:09.0  9:08.0  11:51.2  8:51.5  ,7,0.049101852
,,,,,,,,,,
Falköpings MK,2023,70,Motion -39,523,Rasmus Bengt Olof Malmborg,Björkö EK,Yamaha,8:40.8  11:55.8  8:31.7  11:56.8  8:44.3  12:02.3  9:01.5  ,7,0.049230324
,,,,,,,,,,
Falköpings MK,2023,71,Motion -39,533,Jimmy Josefsson,Skene MS,Beta,8:32.8  11:39.1  8:42.9  12:05.5  8:51.2  11:51.7  9:11.9  ,7,0.049251157
,,,,,,,,,,
Falköpings MK,2023,72,Motion -39,500,Tommy Oldenburg,FMCK Skövde,KTM,8:35.7  11:49.0  8:44.8  11:53.3  8:49.6  12:01.0  9:03.7  ,7,0.049275463
,,,,,,,,,,
Falköpings MK,2023,73,Motion -39,562,Johan Hedström,Kinds MK,KTM,8:35.9  11:18.7  8:39.4  12:40.4  9:00.1  11:51.6  8:59.9  ,7,0.049378472
,,,,,,,,,,
Falköpings MK,2023,74,Motion 40-49,918,Andréas Svensson,Stenungsunds MS,KTM,8:11.3  11:22.9  8:22.4  11:32.7  10:25.3  11:55.7  9:30.2  ,7,0.049546296
,,,,,,,,,,
Falköpings MK,2023,75,Motion 40-49,913,Daniel Blomqvist,FMCK Skövde,TM,8:32.6  11:45.1  10:30.7  11:42.5  8:52.7  11:31.3  8:32.4  ,7,0.049625
,,,,,,,,,,
Falköpings MK,2023,76,Motion -39,567,Victor Joensuu,MSK Hammaren,Sherco,9:23.2  12:04.5  8:47.8  11:44.1  8:57.3  11:47.2  8:45.0  ,7,0.049645833
,,,,,,,,,,
Falköpings MK,2023,77,Motion 40-49,943,Anton Gustavsson,Mariestads EK,KTM,8:26.4  11:47.9  8:59.4  12:07.7  8:59.3  12:15.3  9:00.1  ,7,0.049726852
,,,,,,,,,,
Falköpings MK,2023,78,Motion 40-49,973,Björn Runfeldt,Norrahammars MK,Yamaha,8:21.8  11:31.6  9:05.4  12:21.5  8:55.9  12:21.0  9:05.1  ,7,0.049797454
,,,,,,,,,,
Falköpings MK,2023,79,Motion -39,569,Christoffer Jonasson,SMC,KTM,8:31.0  11:52.4  8:49.5  12:18.4  9:10.5  12:10.3  8:53.7  ,7,0.049837963
,,,,,,,,,,
Falköpings MK,2023,80,Motion -39,544,Anton Isaksson,Götene MK,Husaberg,8:53.3  12:14.6  8:53.8  11:53.6  8:56.6  11:52.2  9:02.8  ,7,0.049850694
,,,,,,,,,,
Falköpings MK,2023,81,Motion 40-49,1025,Andreas Thell,Gotlands MF:s Motorcykelklubb,,8:39.3  11:56.0  8:51.7  12:11.0  9:13.0  12:01.1  9:01.6  ,7,0.049929398
,,,,,,,,,,
Falköpings MK,2023,82,Ungdom E1,145,Wilmer Jansson,Tidaholms MK,KTM,9:07.0  11:50.2  8:53.6  12:04.9  8:51.3  12:03.3  9:04.2  ,7,0.049939815
,,,,,,,,,,
