Plats,År,Plac,Klass,#,Namn,Klubb,Märke/Anmälare,Varvtider,Varv,Tid
Falköpings MK,2023,10,Motion 50-59,683,Roger Berglund,Försvarsmaktens EK,KTM,5:48.7  20:10.9  19:28.2  19:28.7  19:54.9  19:43.0  20:02.4  ,7,04:37.1
,,,,,,,,,,
Falköpings MK,2023,11,Motion 40-49,534,Christoffer Gustafsson,Försvarsmaktens EK,KTM,4:30.5  20:15.0  19:58.3  20:18.4  19:51.9  19:45.2  19:58.5  ,7,04:38.1
,,,,,,,,,,
Falköpings MK,2023,12,Motion 40-49,573,Olof Öberg,Kullings MS,,4:30.1  20:30.7  20:09.9  19:57.4  20:25.1  19:57.2  20:14.0  ,7,05:44.6
,,,,,,,,,,
Falköpings MK,2023,13,Motion 40-49,510,Magnus Ahlström,Värmdö MK,Husqvarna,4:22.9  20:08.1  19:49.6  20:02.9  20:37.1  20:26.8  20:20.1  ,7,05:47.7
,,,,,,,,,,
Falköpings MK,2023,14,Motion 30-39,495,Eddie Hallblom,Ludvika MS,GasGas,3:11.8  20:03.2  20:08.8  20:16.2  20:47.5  20:46.9  20:41.6  ,7,05:56.3
,,,,,,,,,,
Falköpings MK,2023,15,Motion 50-59,649,Per Wikvist,Hallsbergs MK,KTM,5:44.7  20:15.1  19:58.8  19:43.0  19:46.7  20:00.2  20:41.0  ,7,06:09.8
,,,,,,,,,,
Falköpings MK,2023,16,Motion 30-39,442,Jens Selling,Mockfjärd MK,KTM,3:05.2  20:07.8  20:23.3  20:28.9  20:32.0  20:48.9  20:53.1  ,7,06:19.5
,,,,,,,,,,
Falköpings MK,2023,17,Motion 16-29,312,Oskar Hultgren,Gotland Enduro Cross MS,KTM,2:10.0  20:01.2  20:07.7  20:28.4  20:25.0  20:40.3  22:54.9  ,7,06:47.8
,,,,,,,,,,
Falköpings MK,2023,18,Motion 40-49,541,Antti Mankinen,Oslo MSK,Husqvarna,4:31.3  20:31.1  19:55.6  19:57.4  20:31.5  21:10.6  20:39.5  ,7,07:17.3
,,,,,,,,,,
Falköpings MK,2023,19,Motion 30-39,405,Max Åsåker,SMK Hedemora,KTM,3:29.4  20:28.1  20:02.6  20:20.9  21:11.1  20:49.3  20:57.6  ,7,07:19.2
,,,,,,,,,,
Falköpings MK,2023,20,Motion 50-59,602,Joakim Rosander,Upplands Väsby MK,Husqvarna,5:57.0  20:35.0  20:25.7  20:10.0  20:05.6  20:12.4  20:31.4  ,7,07:57.4
,,,,,,,,,,
Falköpings MK,2023,21,Motion 50-59,636,Stefan Norström,Västerås MK,KTM,6:01.4  20:41.9  20:26.1  20:01.3  20:01.3  20:26.9  20:24.5  ,7,08:03.6
,,,,,,,,,,
Falköpings MK,2023,22,Motion 50-59,676,Kent Nyberg,SMK Gävle,KTM,6:00.5  20:59.9  20:12.5  20:00.6  20:16.6  20:34.2  20:59.1  ,7,09:03.6
,,,,,,,,,,
Falköpings MK,2023,23,Motion 16-29,308,Simon Parkkila,Uppsala MK,GasGas,2:13.6  19:59.7  20:07.9  20:36.9  22:49.7  21:06.2  22:12.2  ,7,09:06.3
,,,,,,,,,,
Falköpings MK,2023,24,Motion 30-39,409,Michael Danielsson,MK Team Treske,Sherco,3:13.9  20:19.2  20:28.4  21:11.7  21:49.4  21:08.0  20:56.8  ,7,09:07.7
,,,,,,,,,,
Falköpings MK,2023,25,Motion 30-39,414,Christopher Skansen,Kinds MK,Beta,3:15.3  20:33.0  20:31.4  20:33.1  21:14.2  21:42.4  22:07.6  ,7,09:57.3
,,,,,,,,,,
Falköpings MK,2023,26,Motion 16-29,303,Jonas Alm,Rasbo MK,GasGas,2:05.2  20:07.4  21:09.7  21:24.5  21:38.5  21:32.7  22:29.0  ,7,10:27.3
,,,,,,,,,,
Falköpings MK,2023,27,Motion 40-49,536,Mattias Jonsson,Vimmerby MS,KTM / Six 10 Racing,4:28.1  20:53.8  20:44.1  20:41.5  21:02.8  21:26.0  21:14.7  ,7,10:31.4
,,,,,,,,,,
Falköpings MK,2023,28,Motion 40-49,577,Mikael Sengoltz,Wäxjö MS,KTM,4:34.3  21:24.8  21:29.4  20:57.1  20:43.5  20:44.1  20:38.3  ,7,10:31.9
,,,,,,,,,,
Falköpings MK,2023,29,Motion 50-59,601,Anders Jansson Lorek,Göta MS,KTM,5:56.5  20:34.8  20:24.8  20:25.7  20:47.4  21:21.2  21:04.2  ,7,10:35.0
,,,,,,,,,,
Falköpings MK,2023,30,Motion 50-59,667,Carl-Ulric Wendin,Östhammars MK,KTM,5:46.2  20:38.2  20:32.4  21:02.8  20:55.6  20:57.1  21:47.6  ,7,11:40.3
,,,,,,,,,,
Falköpings MK,2023,31,Motion 30-39,499,Patrik Förkrök Ledström,SMK Vadstena,KTM,3:11.1  20:58.5  21:03.7  21:17.9  21:56.6  21:52.7  21:26.6  ,7,11:47.5
,,,,,,,,,,
Falköpings MK,2023,32,Motion 30-39,404,Henrik Övragård,Örbyhus MCK,Yamaha,3:27.4  21:34.0  20:59.6  21:15.4  21:29.3  21:35.5  21:27.1  ,7,11:48.6
,,,,,,,,,,
Falköpings MK,2023,33,Motion 40-49,568,Tomas Eriksson,Örebro EK,Husqvarna,4:42.6  21:22.9  21:16.9  21:06.2  21:03.8  21:12.6  21:27.8  ,7,12:13.1
,,,,,,,,,,
Falköpings MK,2023,34,Motion 40-49,532,Ulf Åström,Wäxjö MS,Sherco,4:41.1  20:54.6  20:42.8  20:48.3  20:53.0  22:34.1  22:10.5  ,7,12:44.6
,,,,,,,,,,
Falköpings MK,2023,35,Motion 60+,702,Mats Algotson,Värmullsåsens Mountainbike & EK,Kawasaki,7:08.6  21:36.5  20:57.8  20:46.3  20:47.7  20:49.6  20:56.0  ,7,13:02.9
,,,,,,,,,,
Falköpings MK,2023,36,Motion 40-49,554,Stefan Liljedahl,Tibro MK,Honda,4:54.0  21:13.7  20:46.6  21:13.6  22:00.5  21:24.1  21:47.0  ,7,13:19.7
,,,,,,,,,,
Falköpings MK,2023,37,Motion 30-39,406,Simon Andersson,Team Värmland MK,KTM,3:13.6  21:46.8  22:19.0  21:52.7  21:35.3  21:22.2  21:29.1  ,7,13:39.1
,,,,,,,,,,
Falköpings MK,2023,38,Motion 40-49,511,Ola Thorell,Hogdals Motor Klubb,Husqvarna,4:25.7  21:28.7  22:06.5  21:14.0  21:16.5  21:32.1  21:39.3  ,7,13:43.2
,,,,,,,,,,
Falköpings MK,2023,39,Motion 50-59,678,Håkan Gustafsson,Alingsås MCK,KTM,5:49.8  21:13.7  21:14.6  20:56.1  21:06.3  22:36.3  21:21.8  ,7,14:18.8
,,,,,,,,,,
Falköpings MK,2023,40,Motion 30-39,482,Fredrik Genander,Nyköpings MS,Husqvarna,3:22.7  20:56.5  21:38.5  21:39.2  22:09.9  22:04.0  22:37.4  ,7,14:28.5
,,,,,,,,,,
Falköpings MK,2023,41,Motion 50-59,6110,Richard Karlsson,Götene MK,Husqvarna,5:54.8  22:20.9  21:33.7  21:08.4  21:02.6  21:18.2  21:14.8  ,7,14:33.6
,,,,,,,,,,
Falköpings MK,2023,42,Motion 50-59,663,Jimmy Kaukinen,Wäxjö MS,GasGas,5:55.5  22:00.4  21:33.3  21:16.9  21:12.1  21:28.3  22:01.7  ,7,15:28.6
,,,,,,,,,,
Falköpings MK,2023,43,Motion 40-49,566,Johan Kivi,SMK Gävle,Husqvarna,4:42.1  21:44.7  21:20.7  21:12.7  21:40.1  22:06.2  22:51.8  ,7,15:38.5
,,,,,,,,,,
Falköpings MK,2023,44,Motion 16-29,314,Karim Chanane,FMCK Skövde,Husqvarna,2:13.1  21:51.1  22:30.9  22:29.7  22:22.6  22:18.2  21:54.0  ,7,15:40.0
,,,,,,,,,,
Falköpings MK,2023,45,Motion 50-59,680,Stefan Karlsson,SMK Gävle,Yamaha,5:58.2  21:53.9  20:57.9  20:46.5  21:00.4  21:58.6  23:21.9  ,7,15:57.7
,,,,,,,,,,
Falköpings MK,2023,46,Motion 50-59,606,Magnus Kallander,Linköpings MS,Husqvarna,5:52.2  21:15.0  21:08.1  21:49.6  21:42.4  22:00.9  22:21.7  ,7,16:10.3
,,,,,,,,,,
Falköpings MK,2023,47,Motion 40-49,567,Jimmy Andersson,FMCK Falun,KTM,4:44.6  21:53.8  22:20.3  21:36.9  21:21.9  22:29.0  21:49.4  ,7,16:16.2
,,,,,,,,,,
Falköpings MK,2023,48,Motion 16-29,306,Philip Andersson,Haninge MK,Husqvarna,1:55.6  20:12.0  20:57.7  21:26.7  23:11.1  24:06.7  24:32.3  ,7,16:22.4
,,,,,,,,,,
Falköpings MK,2023,49,Motion 16-29,318,Philip Lizell,Rättvik Boda MK,KTM,2:08.7  21:11.5  21:55.4  22:53.0  22:30.3  22:31.6  23:18.1  ,7,16:28.8
,,,,,,,,,,
Falköpings MK,2023,50,Motion 30-39,430,Patrik Olsson,Lilla Edets MCK,Beta,3:26.3  22:01.5  21:53.0  21:48.1  22:13.2  22:22.5  22:56.2  ,7,16:41.1
,,,,,,,,,,
Falköpings MK,2023,51,Motion 40-49,549,Hans-Erik Holmqvist,SMK Gävle,Husaberg,4:50.0  21:33.5  21:31.6  21:36.9  22:04.1  22:31.5  22:39.3  ,7,16:47.2
,,,,,,,,,,
Falköpings MK,2023,52,Motion 40-49,508,Fredrik Åkerfeldt,Uppsala MK,Yamaha,5:04.2  22:19.1  21:39.2  21:34.3  21:47.3  22:00.0  22:30.8  ,7,16:55.2
,,,,,,,,,,
Falköpings MK,2023,53,Motion 50-59,6841,Magnus Forsling,FMCK Strängnäs,KTM,5:56.8  22:00.2  21:36.7  21:18.8  21:40.8  22:02.5  22:19.4  ,7,16:55.5
,,,,,,,,,,
Falköpings MK,2023,54,Motion 50-59,685,Johan Siggesson,Tibro MK,Kawasaki,6:01.6  21:39.6  21:00.0  21:10.7  23:15.3  21:51.0  22:13.7  ,7,17:12.2
,,,,,,,,,,
Falköpings MK,2023,55,Motion 30-39,4012,Johan Elofsson,Örebro EK,KTM,3:25.0  21:58.2  22:00.2  21:42.4  22:07.9  23:12.1  23:03.6  ,7,17:29.6
,,,,,,,,,,
Falköpings MK,2023,56,Motion 30-39,439,Patrik Johansson,Tibro MK,Yamaha,3:19.8  21:27.6  21:06.8  21:25.7  24:52.7  21:37.4  23:42.8  ,7,17:33.0
,,,,,,,,,,
Falköpings MK,2023,57,Motion 30-39,415,Mats Israelsson,MK Nitro,Beta,3:22.4  21:58.7  22:21.2  22:05.7  22:06.8  22:23.2  23:23.5  ,7,17:41.7
,,,,,,,,,,
Falköpings MK,2023,58,Motion 50-59,6753,Jonas Green,Göta MS,KTM,5:59.9  21:58.4  21:19.7  22:31.1  21:32.0  22:03.0  22:17.7  ,7,17:42.1
,,,,,,,,,,
Falköpings MK,2023,59,Motion 60+,778,Thomas Malmqvist,Folkare MK,KTM,7:10.1  21:38.8  20:54.4  21:20.8  22:05.1  22:18.6  22:38.2  ,7,18:06.4
,,,,,,,,,,
Falköpings MK,2023,60,Motion 50-59,629,Petri Mehtonen,FMCK Skövde,Beta,5:48.2  21:52.0  21:55.0  21:45.8  22:36.7  22:14.0  21:58.5  ,7,18:10.4
,,,,,,,,,,
Falköpings MK,2023,61,Motion 50-59,679,Johan Iwarson,Götene MK,Sherco,6:07.2  22:07.9  22:17.1  21:37.6  21:51.2  22:14.4  22:07.0  ,7,18:22.8
,,,,,,,,,,
Falköpings MK,2023,62,Motion 50-59,692,Magnus Lundén,Wäxjö MS,Yamaha,6:11.5  22:19.3  21:39.1  21:41.2  22:05.9  22:22.1  22:04.2  ,7,18:23.6
,,,,,,,,,,
Falköpings MK,2023,63,Motion 50-59,664,Magnus Ragnarsson,Skene MS,Sherco / Team VIXUS MC,6:19.7  22:26.4  22:05.4  21:39.6  21:31.8  22:20.0  22:03.3  ,7,18:26.6
,,,,,,,,,,
Falköpings MK,2023,64,Motion 40-49,552,Robin Berg,SMK Södermanland,Yamaha,4:43.7  21:14.8  22:41.2  22:10.1  24:43.1  21:44.9  21:19.8  ,7,18:37.8
,,,,,,,,,,
Falköpings MK,2023,65,Motion 50-59,657,Magnus Holm,Vimmerby MS,Husqvarna,6:05.1  22:20.2  21:59.8  21:46.2  21:48.3  22:11.3  22:32.2  ,7,18:43.4
,,,,,,,,,,
Falköpings MK,2023,66,Motion 50-59,640,Christian Rislakki,Helsingborgs MCK,Yamaha,6:10.9  22:31.7  22:02.6  22:06.2  22:04.3  22:09.3  21:39.1  ,7,18:44.2
,,,,,,,,,,
Falköpings MK,2023,67,Motion 30-39,469,Christoffer Jonasson,SMC,KTM,3:31.5  22:19.6  22:36.2  22:21.5  24:52.0  21:37.7  21:27.6  ,7,18:46.5
,,,,,,,,,,
Falköpings MK,2023,68,Motion 40-49,519,Peter Johansson,Woxnadalens MK,Husqvarna,4:54.4  22:23.9  21:49.2  21:56.1  21:59.9  22:43.3  23:02.9  ,7,18:49.9
,,,,,,,,,,
Falköpings MK,2023,69,Motion 40-49,574,Sam Hämäläinen,Tibro MK,KTM,4:49.3  22:13.0  21:34.5  21:57.6  22:36.4  22:55.7  23:15.8  ,7,19:22.6
,,,,,,,,,,
Falköpings MK,2023,70,Motion 50-59,617,Lars-Erik Hult,Bollnäs MK,Beta,5:59.9  22:21.0  22:13.9  21:54.5  22:01.5  22:20.5  22:31.4  ,7,19:23.1
,,,,,,,,,,
Falköpings MK,2023,71,Motion 50-59,614,Lars Hedenskog,Upplands Väsby MK,Husqvarna,6:07.8  21:52.9  22:12.5  22:04.6  22:00.4  21:57.7  23:09.3  ,7,19:25.5
,,,,,,,,,,
Falköpings MK,2023,72,Motion 30-39,480,Tommy Oldenburg,FMCK Skövde,KTM,3:33.3  22:16.4  22:30.6  22:36.1  22:54.1  22:57.6  22:49.7  ,7,19:38.0
,,,,,,,,,,
Falköpings MK,2023,73,Motion 50-59,658,Lars Arvidsson,Kullings MS,KTM,6:22.5  22:50.8  22:24.3  21:48.7  21:53.0  22:10.8  22:17.8  ,7,19:48.2
,,,,,,,,,,
Falköpings MK,2023,74,Motion 50-59,690,Tord Wigren,SMK Ockelbo,,6:16.7  22:44.9  22:18.4  21:49.5  21:58.9  22:14.7  22:36.2  ,7,19:59.6
,,,,,,,,,,
Falköpings MK,2023,75,Motion 30-39,435,Linus Kjellström,Götene MK,Husqvarna,3:23.8  22:23.2  22:38.5  22:21.9  23:05.9  23:28.6  22:50.2  ,7,20:12.5
,,,,,,,,,,
Falköpings MK,2023,76,Motion 16-29,333,Niclas Funke,Hallsbergs MK,KTM / Team Marin & Fritid,2:04.3  22:21.0  22:45.5  22:53.6  27:09.6  21:26.1  21:39.3  ,7,20:19.7
,,,,,,,,,,
Falköpings MK,2023,77,Motion 50-59,655,Johan Axelsson,Tibro MK,Beta,6:17.4  22:37.6  22:03.1  22:04.8  22:08.9  22:47.4  23:30.4  ,7,21:29.9
,,,,,,,,,,
Falköpings MK,2023,78,Motion 30-39,476,Joel Granath,SMK Gävle,Husqvarna,3:28.5  22:13.7  22:24.7  22:43.6  23:18.6  22:57.4  24:27.9  ,7,21:34.7
,,,,,,,,,,
Falköpings MK,2023,79,Motion 50-59,6226,Hans Svärd,Alingsås MCK,Husqvarna,6:19.3  22:50.3  22:35.0  22:37.1  22:08.3  22:26.2  22:49.5  ,7,21:46.0
,,,,,,,,,,
Falköpings MK,2023,80,Motion 50-59,609,Pierre Ferm,SMK Östgöta,Husqvarna,6:18.5  22:53.2  22:42.9  22:36.3  22:08.9  22:40.1  22:27.6  ,7,21:47.8
,,,,,,,,,,
Falköpings MK,2023,81,Motion 50-59,623,Christer Hedihn,FMCK Borås,KTM,6:05.6  22:33.8  22:10.8  22:38.8  22:30.6  23:25.2  22:35.4  ,7,22:00.5
,,,,,,,,,,
Falköpings MK,2023,82,Motion 40-49,565,Calle Smolsky,Botkyrka MK,,4:43.3  22:56.5  23:56.8  22:57.7  22:42.7  22:13.4  22:32.5  ,7,22:03.2
,,,,,,,,,,
Falköpings MK,2023,83,Motion 40-49,537,Victor Johansson,Norrahammars MK,Beta,4:51.1  23:53.1  22:34.4  22:30.0  23:14.6  22:34.8  22:40.2  ,7,22:18.5
,,,,,,,,,,
Falköpings MK,2023,84,Motion 50-59,673,Sven Öberg,Kullings MS,KTM,5:45.0  22:01.7  24:48.6  22:50.7  22:19.5  21:59.8  22:38.3  ,7,22:23.8
,,,,,,,,,,
Falköpings MK,2023,85,Motion 50-59,633,Ove Johansson,Åsätra MK,KTM,6:10.1  23:00.6  22:41.1  22:35.0  22:33.2  22:42.5  23:00.9  ,7,22:43.7
,,,,,,,,,,
Falköpings MK,2023,86,Motion 50-59,607,Mikael Strand,Uppsala MCK,KTM,6:06.6  22:54.3  22:45.8  22:39.2  22:41.9  22:36.1  23:01.0  ,7,22:45.3
,,,,,,,,,,
Falköpings MK,2023,87,Motion 50-59,6092,Per Hedskog,SMK Trollhättan,Yamaha,6:14.3  22:33.2  22:18.8  22:07.6  22:15.1  24:10.6  23:15.6  ,7,22:55.6
,,,,,,,,,,
Falköpings MK,2023,88,Motion 50-59,6111,Fredrik Persson,Ydre MK,KTM,6:09.3  22:49.3  22:32.2  22:01.4  22:50.6  23:10.3  23:46.7  ,7,23:20.1
,,,,,,,,,,
Falköpings MK,2023,89,Motion 30-39,427,Andreas Nordström,Eds-Skottbacka MX Förening,KTM / Speedequipment MX Team,3:36.5  21:22.7  23:14.3  21:31.1  23:43.8  25:57.0  24:03.2  ,7,23:28.9
,,,,,,,,,,
Falköpings MK,2023,90,Motion 40-49,580,Roland Ekberg,Gnesta MK,Yamaha / NRT Racing,4:56.8  22:48.5  21:39.8  22:14.3  22:42.5  24:02.9  25:16.1  ,7,23:41.1
,,,,,,,,,,
Falköpings MK,2023,91,Motion 16-29,317,Marcus Bennerstam,Botkyrka MK,Husqvarna,2:25.4  22:51.3  22:53.4  23:06.9  23:44.2  23:48.8  24:56.6  ,7,23:46.8
,,,,,,,,,,
Falköpings MK,2023,92,Motion 16-29,315,Oliver Franic,Norrahammars MK,Yamaha,2:21.9  22:14.8  22:08.8  22:09.7  25:00.6  24:44.0  26:59.2  ,7,25:39.3
,,,,,,,,,,
Falköpings MK,2023,93,Motion 30-39,438,Alexander Fält,Försvarsmaktens EK,Honda,3:07.4  19:51.5  19:49.3  20:08.5  20:04.0  20:24.3  ,6,43:25.2
,,,,,,,,,,
Falköpings MK,2023,94,Motion 30-39,425,Lukas Jälmestedt,Målilla MK Motocrossklubb,KTM,3:41.7  23:09.0  23:03.0  24:30.9  23:13.8  23:16.0  ,6,00:54.6
,,,,,,,,,,
Falköpings MK,2023,95,Motion 50-59,688,Conny Kraiman,Haninge MK,Beta,6:11.6  22:51.5  22:48.0  22:53.5  23:18.1  23:06.6  ,6,01:09.4
,,,,,,,,,,
Falköpings MK,2023,96,Motion 40-49,546,Patrick Wik,Skene MS,Sherco / Team VIXUS MC,4:53.4  22:58.0  22:50.8  23:05.0  23:15.6  24:07.0  ,6,01:10.0
,,,,,,,,,,
Falköpings MK,2023,97,Motion 60+,753,Roger Jakobsson,Kullings MS,KTM,7:17.8  23:09.5  23:00.5  22:33.3  22:25.4  22:48.4  ,6,01:15.2
,,,,,,,,,,
Falköpings MK,2023,98,Motion 50-59,656,Staffan Svensson,Helsingborgs MCK,Sherco,6:08.4  22:51.1  22:46.4  23:11.2  23:15.1  23:04.4  ,6,01:16.9
,,,,,,,,,,
Falköpings MK,2023,99,Motion 50-59,639,Michael Rehn,Timrå EK,KTM / Team Hgstickers.com,6:13.6  23:39.2  22:45.3  22:31.1  23:11.0  23:01.9  ,6,01:22.4
,,,,,,,,,,
Falköpings MK,2023,100,Motion 50-59,6033,Peter Stjernström,SMK Södermanland,Kawasaki,6:22.2  23:33.5  22:44.9  22:36.0  23:17.2  22:56.8  ,6,01:30.7
,,,,,,,,,,
Falköpings MK,2023,101,Motion 30-39,471,Anton Rollborn,Djursdala SK,KTM,3:27.7  25:12.1  23:23.6  22:58.9  23:40.3  22:53.4  ,6,01:36.3
,,,,,,,,,,
Falköpings MK,2023,102,Motion 50-59,665,Henrik Andersen,Östhammars MK,Sherco,6:18.1  23:09.9  22:56.1  22:33.5  24:01.2  22:47.6  ,6,01:46.6
,,,,,,,,,,
Falköpings MK,2023,103,Motion 40-49,553,Anton Gustavsson,Mariestads EK,KTM,4:57.3  23:59.3  22:40.3  23:17.0  24:05.9  23:00.4  ,6,02:00.5
,,,,,,,,,,
Falköpings MK,2023,104,Motion 40-49,524,Henrik Lindström,FMCK Borås,KTM,4:39.8  23:15.3  23:24.8  24:10.8  23:22.3  23:14.3  ,6,02:07.4
,,,,,,,,,,
Falköpings MK,2023,105,Motion 30-39,434,Christer Strand,Tibro MK,Kawasaki,3:39.7  23:22.1  23:24.8  22:46.5  25:25.2  23:40.0  ,6,02:18.5
,,,,,,,,,,
Falköpings MK,2023,106,Motion 16-29,328,Arvid Siggesson,Tibro MK,Honda,2:14.6  23:30.5  22:47.3  22:54.3  27:17.9  23:43.7  ,6,02:28.6
,,,,,,,,,,
Falköpings MK,2023,107,Motion 50-59,637,Johan Andersson,Göta MS,Beta,6:29.6  23:25.3  23:29.0  22:56.6  22:55.7  23:21.5  ,6,02:37.9
,,,,,,,,,,
Falköpings MK,2023,108,Motion 16-29,321,Ludwig Eriksson,MK Nitro,Team Marin & Fritid,2:20.4  22:59.5  22:53.0  22:54.5  28:32.7  23:22.0  ,6,03:02.2
,,,,,,,,,,
Falköpings MK,2023,109,Motion 16-29,351,Jacob Backman,FMCK Falun,GasGas,2:24.3  23:37.7  24:22.9  24:38.3  24:06.0  24:28.0  ,6,03:37.4
,,,,,,,,,,
Falköpings MK,2023,110,Motion 30-39,4717,Kristian Broström,Botkyrka MK,Husqvarna,6:34.6  23:19.0  23:42.3  23:24.2  23:08.9  24:25.8  ,6,04:35.1
,,,,,,,,,,
Falköpings MK,2023,111,Motion 40-49,535,Stefan Johansson,Falköpings MK,KTM,5:04.5  25:53.1  23:06.3  23:15.5  23:47.5  23:39.1  ,6,04:46.2
,,,,,,,,,,
Falköpings MK,2023,112,Motion 50-59,628,Marcus Ljung,SMK Trollhättan,KTM,6:24.0  23:12.6  23:32.5  23:38.5  23:41.4  24:25.9  ,6,04:55.1
,,,,,,,,,,
Falköpings MK,2023,113,Motion 50-59,675,Benny Andersson,Kullings MS,KTM,6:22.5  23:37.7  23:30.5  23:17.7  23:41.4  24:32.9  ,6,05:03.0
,,,,,,,,,,
Falköpings MK,2023,114,Motion 30-39,426,Gösta Sundborg,Battle of Vikings Sportförening,Husqvarna,3:41.2  23:56.8  24:23.1  23:59.0  24:47.1  24:18.0  ,6,05:05.5
,,,,,,,,,,
Falköpings MK,2023,115,Motion 40-49,529,Lee Fryer,Helsingborgs MCK,KTM,4:55.6  24:28.5  24:11.3  23:41.5  23:48.8  24:11.4  ,6,05:17.3
,,,,,,,,,,
Falköpings MK,2023,116,Motion 30-39,497,Christian Kurist,Falköpings MK,KTM,3:35.7  24:24.7  24:17.7  24:24.8  24:21.2  24:18.9  ,6,05:23.2
,,,,,,,,,,
Falköpings MK,2023,117,Motion 30-39,407,Per Johansson,SMK Södermanland,Beta,3:36.2  23:16.5  23:07.6  24:33.0  23:43.4  27:08.4  ,6,05:25.4
,,,,,,,,,,
Falköpings MK,2023,118,Motion 16-29,325,Anton Isaksson,Götene MK,Husaberg,2:27.1  24:40.8  24:03.2  24:34.4  24:29.9  25:28.7  ,6,05:44.4
,,,,,,,,,,
Falköpings MK,2023,119,Motion 40-49,509,Olle Rodéhn,Storfors MK,KTM,5:01.0  24:41.1  24:12.8  23:32.1  24:09.9  24:08.4  ,6,05:45.6
,,,,,,,,,,
Falköpings MK,2023,120,Motion 50-59,6178,Magnus Björkman,SMK Kolmården,KTM,6:03.6  22:50.6  23:07.2  24:58.0  24:29.3  24:19.6  ,6,05:48.5
,,,,,,,,,,
Falköpings MK,2023,121,Motion 50-59,6273,Jan-Eric Höög,Skene MS,Sherco / Team VIXUS MC,6:23.1  23:29.0  23:38.2  24:53.8  23:31.9  24:00.8  ,6,05:57.0
,,,,,,,,,,
Falköpings MK,2023,122,Motion 40-49,562,Jacob Lundholm,Hedeland MK,Husqvarna / Team Freestyler,5:09.5  23:42.9  23:43.2  24:02.5  25:05.2  24:25.7  ,6,06:09.3
,,,,,,,,,,
Falköpings MK,2023,123,Motion 30-39,445,Fredrik Hesselgren,Norrahammars MK,Beta,3:38.8  24:04.7  23:59.3  24:11.9  26:08.8  24:17.5  ,6,06:21.2
,,,,,,,,,,
Falköpings MK,2023,124,Motion 40-49,507,Daniel Andersson,Götene MK,Yamaha,5:00.0  24:34.0  24:04.4  23:31.7  24:24.9  25:04.8  ,6,06:40.1
,,,,,,,,,,
Falköpings MK,2023,125,Motion 50-59,677,Stefan Eriksson,FMCK Hässleholm,KTM,6:12.7  24:36.2  23:35.9  23:51.8  23:48.5  24:57.7  ,6,07:03.0
,,,,,,,,,,
Falköpings MK,2023,126,Motion 30-39,423,Rikard Sundström,Götene MK,KTM,3:21.2  23:44.9  24:38.3  29:31.6  23:05.5  23:01.8  ,6,07:23.5
,,,,,,,,,,
Falköpings MK,2023,127,Motion 30-39,416,Daniel Johansson,Karlskoga EK,Husqvarna,3:44.8  24:28.1  26:59.0  23:39.6  23:40.6  25:14.0  ,6,07:46.4
,,,,,,,,,,
Falköpings MK,2023,128,Motion Dam,809,Johanna Blom,Botkyrka MK,,7:28.2  23:39.2  23:59.4  23:56.9  24:29.0  24:41.8  ,6,08:14.7
,,,,,,,,,,
Falköpings MK,2023,129,Motion 50-59,647,Joakim Bröms,Mälarö MCK,KTM,6:20.2  23:52.9  24:31.5  24:36.2  24:59.9  24:02.3  ,6,08:23.2
,,,,,,,,,,
Falköpings MK,2023,130,Motion 50-59,659,Fredrik Langvall,Skene MS,KTM,6:28.0  23:21.4  23:39.5  26:54.7  23:57.7  24:09.8  ,6,08:31.4
,,,,,,,,,,
Falköpings MK,2023,131,Motion 50-59,695,Lars Nilsson,BMK Uddevalla,Beta,6:30.7  23:55.8  24:31.5  24:23.5  24:53.1  24:19.9  ,6,08:34.7
,,,,,,,,,,
Falköpings MK,2023,132,Motion 60+,750,Tommy Berndtsson,SMK Trollhättan,Yamaha,7:20.9  24:11.2  24:05.7  24:48.1  24:04.9  24:09.6  ,6,08:40.6
,,,,,,,,,,
Falköpings MK,2023,133,Motion 60+,726,Torbjörn Andersson,MSK Skinnskatteberg,Husqvarna,7:26.9  24:59.8  24:03.6  24:02.3  24:12.7  24:03.6  ,6,08:49.2
,,,,,,,,,,
Falköpings MK,2023,134,Motion 40-49,591,Henrik Camitz,Grängesbergs MS,KTM,4:56.3  23:49.3  24:41.7  24:53.5  25:35.0  25:44.1  ,6,09:40.1
,,,,,,,,,,
Falköpings MK,2023,135,Motion 40-49,514,Erik Hedstad,Göta MS,KTM,5:12.2  24:38.4  24:32.8  24:50.8  25:13.7  25:39.1  ,6,10:07.2
,,,,,,,,,,
Falköpings MK,2023,136,Motion 50-59,689,Magnus Fröberg,FMCK Stockholm,KTM,6:28.7  25:44.8  24:23.1  24:41.1  24:53.6  24:25.3  ,6,10:36.9
,,,,,,,,,,
Falköpings MK,2023,137,Motion 40-49,538,Marcus Näs,SMK Dala Falun,KTM,4:59.4  24:48.8  24:27.5  24:46.9  25:10.3  26:42.3  ,6,10:55.4
,,,,,,,,,,
Falköpings MK,2023,138,Motion 50-59,604,Johan Eklund,Upplands Väsby MK,Husqvarna,6:26.0  24:48.6  24:05.3  25:03.1  25:34.8  25:15.8  ,6,11:13.9
,,,,,,,,,,
