Plats,År,Plac,Klass,#,Namn,Klubb,Märke/Anmälare,Varvtider,Varv,Tid
Tibro MK,2023,44,Motion 40-49,995,Oddbjørn Sandvik,Flittig Enduro,KTM,20:23.3  20:03.6  19:39.7  ,3,00:06.8
,,,,,,,,,,
Tibro MK,2023,45,Motion -39,572,Axel Karlsson,Laxå MK,KTM,20:03.8  20:03.6  20:00.3  ,3,00:07.8
,,,,,,,,,,
Tibro MK,2023,46,Motion 40-49,961,Daniel Lundqvist,Töreboda MK,Husqvarna,19:48.0  20:08.0  20:22.7  ,3,00:18.8
,,,,,,,,,,
Tibro MK,2023,47,Motion 40-49,986,Rikard Skerget,Stenungsunds MS,KTM,20:05.4  20:07.0  20:08.9  ,3,00:21.4
,,,,,,,,,,
Tibro MK,2023,48,Motion 40-49,978,Johan Karlsson,Älvbygdens MK,Husqvarna,20:10.2  20:09.8  20:08.7  ,3,00:28.9
,,,,,,,,,,
Tibro MK,2023,49,Motion -39,509,Jonathan Storm,Kortedala MK,KTM,20:16.3  20:14.5  20:15.7  ,3,00:46.6
,,,,,,,,,,
Tibro MK,2023,50,Motion -39,530,Patrik Olsson,Lilla Edets MCK,Beta,20:36.1  20:14.3  19:59.3  ,3,00:49.8
,,,,,,,,,,
Tibro MK,2023,51,Motion -39,799,Patrik Förkrök Ledström,SMK Vadstena,KTM,20:34.7  20:13.6  20:02.3  ,3,00:50.8
,,,,,,,,,,
Tibro MK,2023,52,Motion 40-49,900,Hans Torsborn,Ulricehamns MK,KTM,20:40.1  20:06.0  20:05.4  ,3,00:51.5
,,,,,,,,,,
Tibro MK,2023,53,Motion 40-49,928,Johan Debrianté,SMK Ljungby,TM,20:11.5  20:41.3  20:02.8  ,3,00:55.8
,,,,,,,,,,
Tibro MK,2023,54,Motion 40-49,997,Robert Strandberg,Hjo MK,Yamaha,20:28.9  20:17.9  20:09.9  ,3,00:56.8
,,,,,,,,,,
Tibro MK,2023,55,Motion -39,631,Dennis Olesen,Kullings MS,KTM,20:20.9  20:24.4  20:28.6  ,3,01:13.9
,,,,,,,,,,
Tibro MK,2023,56,Motion -39,533,Jimmy Josefsson,Skene MS,Beta,20:18.3  20:44.8  20:10.9  ,3,01:14.1
,,,,,,,,,,
Tibro MK,2023,57,Motion -39,811,Björn Axelsson,FMCK Skövde,Yamaha,20:20.1  20:16.4  20:46.3  ,3,01:22.9
,,,,,,,,,,
Tibro MK,2023,58,Motion -39,729,Gustav Malm,Hallsbergs MK,Husqvarna / Team Marin & Fritid,20:29.1  20:36.8  20:25.9  ,3,01:31.9
,,,,,,,,,,
Tibro MK,2023,59,Motion 40-49,1022,Daniel Jönsson,Vimmerby MS,Husaberg,21:02.7  20:27.1  20:04.1  ,3,01:34.1
,,,,,,,,,,
Tibro MK,2023,60,Motion -39,559,Jesper Herngren,Falköpings MK,Husqvarna,20:35.2  20:42.9  20:20.7  ,3,01:38.9
,,,,,,,,,,
Tibro MK,2023,61,Motion 40-49,901,Mattias Eriksson,Varbergs MK,Sherco,20:25.2  20:28.2  20:47.0  ,3,01:40.4
,,,,,,,,,,
Tibro MK,2023,62,Motion 40-49,941,Lars-Olof Lindström,FMCK Borås,KTM,20:47.6  20:28.3  20:27.5  ,3,01:43.4
,,,,,,,,,,
Tibro MK,2023,63,Motion 40-49,947,Magnus Enander,Ulricehamns MK,KTM,20:39.9  20:46.9  20:17.4  ,3,01:44.3
,,,,,,,,,,
Tibro MK,2023,64,Motion -39,786,Anton Persson,Tibro MK,Sherco,20:38.2  20:17.1  20:49.4  ,3,01:44.8
,,,,,,,,,,
Tibro MK,2023,65,Motion -39,632,Viktor Hultman,Mariestads EK,GasGas,20:24.1  20:43.1  20:38.8  ,3,01:46.1
,,,,,,,,,,
Tibro MK,2023,66,Motion 40-49,908,Martin Börjesson,FMCK Borås,KTM,20:46.7  20:33.5  20:26.9  ,3,01:47.2
,,,,,,,,,,
Tibro MK,2023,67,Motion 40-49,952,Christian Johansson,Tidaholms MK,KTM,20:26.4  20:28.0  21:00.1  ,3,01:54.6
,,,,,,,,,,
Tibro MK,2023,68,Ungdom E1,145,Wilmer Jansson,Tidaholms MK,KTM,20:37.9  20:44.8  20:32.6  ,3,01:55.4
,,,,,,,,,,
Tibro MK,2023,69,Motion -39,589,Joel Rådberg,SMK Trollhättan,Husqvarna,20:55.5  20:43.6  20:21.5  ,3,02:00.6
,,,,,,,,,,
Tibro MK,2023,70,Motion -39,504,Christer Strand,Tibro MK,GasGas,20:36.5  20:55.3  20:40.6  ,3,02:12.6
,,,,,,,,,,
Tibro MK,2023,71,Motion 40-49,913,Daniel Blomqvist,FMCK Skövde,TM,20:54.5  20:40.5  20:39.9  ,3,02:15.0
,,,,,,,,,,
Tibro MK,2023,72,Motion -39,501,Linus Kjellström,Götene MK,Husqvarna,20:40.0  20:48.0  20:50.4  ,3,02:18.5
,,,,,,,,,,
Tibro MK,2023,73,Ungdom E1,125,Wiggo Hansson,Tidaholms MK,KTM,20:43.8  21:16.1  20:28.7  ,3,02:28.7
,,,,,,,,,,
Tibro MK,2023,74,Motion 40-49,917,Tomas Blom,Hallsbergs MK,Sherco,20:40.9  21:00.0  20:57.7  ,3,02:38.7
,,,,,,,,,,
Tibro MK,2023,75,Motion -39,727,Andreas Almroth,Borås MK,KTM,20:58.5  21:06.2  20:37.4  ,3,02:42.2
,,,,,,,,,,
Tibro MK,2023,76,Motion -39,562,Johan Hedström,Kinds MK,KTM,20:32.4  21:17.8  21:00.9  ,3,02:51.3
,,,,,,,,,,
Tibro MK,2023,77,Motion -39,541,Patric Gustafsson,Huskvarna MK,KTM,20:49.2  20:53.3  21:12.6  ,3,02:55.1
,,,,,,,,,,
Tibro MK,2023,78,Motion -39,500,Tommy Oldenburg,FMCK Skövde,KTM,20:47.2  21:06.4  21:05.8  ,3,02:59.6
,,,,,,,,,,
Tibro MK,2023,79,Motion -39,542,Bernard Abrahamsson,FMCK BohusDal,KTM,21:24.3  20:39.5  21:00.7  ,3,03:04.6
,,,,,,,,,,
Tibro MK,2023,80,Motion 40-49,943,Anton Gustavsson,Mariestads EK,KTM,20:58.7  20:51.7  21:18.5  ,3,03:09.0
,,,,,,,,,,
Tibro MK,2023,81,Motion -39,591,Thim Svensson,Vissefjärda EK,Yamaha,21:08.4  20:41.2  21:20.9  ,3,03:10.6
,,,,,,,,,,
Tibro MK,2023,82,Motion -39,516,Dennis Ring,FMCK Borås,Husqvarna,21:23.7  20:59.1  20:58.9  ,3,03:21.8
,,,,,,,,,,
Tibro MK,2023,83,Motion -39,515,Gustav Strinne,Edsvära MCK,KTM,20:42.2  21:32.6  21:19.9  ,3,03:34.8
,,,,,,,,,,
Tibro MK,2023,84,Ungdom E1,103,Lisa Nyqvist,Stenungsunds MS,KTM / Speedequipment MX Team,21:19.0  21:06.0  21:14.2  ,3,03:39.2
,,,,,,,,,,
Tibro MK,2023,85,Motion -39,823,Isak Ljungström,Hallsbergs MK,KTM,21:17.8  21:13.5  21:14.0  ,3,03:45.3
,,,,,,,,,,
Tibro MK,2023,86,Motion -39,550,Eric Gustafsson,SMK Vingåker,KTM,21:08.5  21:00.0  21:36.8  ,3,03:45.4
,,,,,,,,,,
Tibro MK,2023,87,Motion -39,667,Philip Baumgartner,Götene MK,Husqvarna,21:23.3  21:15.8  21:13.3  ,3,03:52.5
,,,,,,,,,,
Tibro MK,2023,88,Motion 40-49,932,Niklas Utterberg,Norrahammars MK,KTM,21:36.4  21:08.5  21:16.1  ,3,04:01.2
,,,,,,,,,,
Tibro MK,2023,89,Motion 40-49,904,Henrik Lindström,FMCK Borås,KTM,21:45.7  21:15.2  21:04.8  ,3,04:05.8
,,,,,,,,,,
Tibro MK,2023,90,Motion -39,689,Jonatan Svantesson,Kullings MS,Yamaha,21:55.5  21:21.0  21:02.4  ,3,04:19.0
,,,,,,,,,,
Tibro MK,2023,91,Motion 40-49,930,Jonas Lyttbacka,Örebro EK,Husqvarna,21:35.0  21:18.8  21:39.7  ,3,04:33.6
,,,,,,,,,,
Tibro MK,2023,92,Motion -39,556,Tommy Gustafsson,Huskvarna MK,Husqvarna,21:31.4  21:48.9  21:13.7  ,3,04:34.1
,,,,,,,,,,
Tibro MK,2023,93,Ungdom E1,181,Emil Gabrielsson,Skene MS,Yamaha,21:28.6  21:43.4  21:25.7  ,3,04:37.8
,,,,,,,,,,
Tibro MK,2023,94,Motion -39,718,Isac Svensson,Vissefjärda EK,Yamaha,22:28.3  21:05.2  21:06.5  ,3,04:40.1
,,,,,,,,,,
Tibro MK,2023,95,Motion -39,601,Joel Björkman,SMK Kolmården,KTM,21:45.2  21:40.8  21:20.9  ,3,04:47.0
,,,,,,,,,,
Tibro MK,2023,96,Motion 40-49,1004,Rickard Persson,Tibro MK,Sherco,21:35.8  21:39.4  21:38.8  ,3,04:54.1
,,,,,,,,,,
Tibro MK,2023,97,Motion -39,502,Johan Svensson,Falköpings MK,Yamaha,22:03.7  21:48.1  21:09.1  ,3,05:00.9
,,,,,,,,,,
Tibro MK,2023,98,Motion -39,558,Albin Strandhag,FMCK Skövde,,21:28.5  21:42.6  21:59.3  ,3,05:10.5
,,,,,,,,,,
Tibro MK,2023,99,Motion -39,728,Arvid Siggesson,Tibro MK,Honda,21:36.6  23:27.0  20:18.2  ,3,05:21.9
,,,,,,,,,,
Tibro MK,2023,100,Motion -39,544,Anton Isaksson,Götene MK,Husaberg,21:52.7  21:48.5  21:53.8  ,3,05:35.2
,,,,,,,,,,
Tibro MK,2023,101,Motion -39,669,Albin Johansson,Lidköpings MCK,Yamaha,22:12.1  21:42.6  21:41.6  ,3,05:36.3
,,,,,,,,,,
Tibro MK,2023,102,Motion -39,517,Simon Gustafsson,Älvbygdens MK,Husqvarna,21:56.5  21:49.2  22:02.1  ,3,05:47.8
,,,,,,,,,,
Tibro MK,2023,103,Motion 40-49,990,Johan Kjellson,FMCK Skövde,KTM,21:19.7  22:07.8  22:36.7  ,3,06:04.3
,,,,,,,,,,
Tibro MK,2023,104,Motion 40-49,958,Erik Bergstrand,Oskarshamns MSK,Sherco / Ostkustmx Racing Team,21:26.8  22:38.3  21:59.9  ,3,06:05.1
,,,,,,,,,,
Tibro MK,2023,105,Motion 40-49,919,Robert Ahlin,Falköpings MK,KTM,21:39.0  22:19.0  22:07.7  ,3,06:05.8
,,,,,,,,,,
Tibro MK,2023,106,Motion 40-49,984,Robban Markusson,SMK Vadstena,Suzuki,22:19.2  21:43.6  22:15.3  ,3,06:18.2
,,,,,,,,,,
Tibro MK,2023,107,Motion -39,565,Erik Wallskog,Töreboda MK,KTM,21:37.3  22:21.8  22:23.6  ,3,06:22.8
,,,,,,,,,,
Tibro MK,2023,108,Motion -39,543,Axel Gustafsson,Lidköpings MCK,KTM,20:59.6  20:38.3  24:55.5  ,3,06:33.5
,,,,,,,,,,
Tibro MK,2023,109,Motion 40-49,907,Jonas Milefors,Kortedala MK,Husqvarna,21:47.5  22:15.0  22:32.1  ,3,06:34.7
,,,,,,,,,,
Tibro MK,2023,110,Motion 40-49,963,Ronny Larsen,Flittig Enduro,Husqvarna,21:52.4  22:21.7  22:25.6  ,3,06:39.7
,,,,,,,,,,
Tibro MK,2023,111,Motion -39,771,Edvin Blad,Oskarshamns MSK,Husqvarna / Ostkustmx Racing Team,22:17.0  22:35.9  21:52.0  ,3,06:45.0
,,,,,,,,,,
Tibro MK,2023,112,Motion -39,583,Karim Chanane,FMCK Skövde,Husqvarna,22:06.0  22:57.4  22:07.6  ,3,07:11.1
,,,,,,,,,,
Tibro MK,2023,113,Motion -39,883,Filip Johansson,Skene MS,Sherco,21:51.4  22:48.6  22:35.1  ,3,07:15.2
,,,,,,,,,,
Tibro MK,2023,114,Motion -39,652,Filip Johansson,Tidaholms MK,KTM,21:53.9  22:54.6  22:43.6  ,3,07:32.1
,,,,,,,,,,
Tibro MK,2023,115,Motion 40-49,915,Martin Jonsson,Töreboda MK,GasGas,22:04.7  22:56.4  22:41.6  ,3,07:42.8
,,,,,,,,,,
Tibro MK,2023,116,Motion -39,529,Jacob Emilsson,Kristdala Motorsällskap,Sherco / Ostkustmx Racing Team,22:11.4  24:06.7  21:48.2  ,3,08:06.3
,,,,,,,,,,
Tibro MK,2023,117,Motion -39,699,Anton Johansson,FMCK Borås,Suzuki,22:09.1  21:55.3  24:36.7  ,3,08:41.1
,,,,,,,,,,
Tibro MK,2023,118,Motion 40-49,980,Niclas Sjökvist,FMCK Borås,KTM,24:02.3  23:01.2  23:07.6  ,3,10:11.3
,,,,,,,,,,
Tibro MK,2023,119,Motion 40-49,974,Ulric Karlsson,Tidaholms MK,Husqvarna,23:37.3  23:35.1  23:23.5  ,3,10:35.9
,,,,,,,,,,
Tibro MK,2023,120,Motion 40-49,926,Mark Edvardsson,Alingsås MCK,KTM,23:57.5  22:47.7  23:51.5  ,3,10:36.7
,,,,,,,,,,
Tibro MK,2023,121,Motion 40-49,982,Cristoffer Matlak,Alingsås MCK,KTM,24:01.2  22:50.6  23:54.6  ,3,10:46.6
,,,,,,,,,,
Tibro MK,2023,122,Ungdom E1,126,Marwin Wik,Skene MS,Sherco / Team VIXUS MC,23:44.3  22:55.0  24:08.1  ,3,10:47.5
,,,,,,,,,,
Tibro MK,2023,123,Motion 40-49,906,Anders Billestedt Andersson,Stenungsunds MS,KTM,23:26.3  24:08.8  23:44.1  ,3,11:19.3
,,,,,,,,,,
Tibro MK,2023,124,Motion -39,707,Svante Strömberg,Götene MK,,24:21.3  23:48.0  23:11.4  ,3,11:20.8
,,,,,,,,,,
Tibro MK,2023,125,Motion -39,769,Nils Jadermark,Karlskoga MF,Husqvarna,23:53.2  24:41.0  22:52.4  ,3,11:26.7
,,,,,,,,,,
Tibro MK,2023,126,Motion -39,594,Anton Torgin,Donkelo RK,Honda,24:07.7  24:09.4  23:21.3  ,3,11:38.5
,,,,,,,,,,
Tibro MK,2023,127,Motion -39,764,Andreas Jankowiak,Stenungsunds MS,TM,23:43.6  24:36.7  23:20.8  ,3,11:41.1
,,,,,,,,,,
Tibro MK,2023,128,Ungdom E1,115,Simon Rutgersson,Stenungsunds MS,Husqvarna,21:32.4  28:57.0  21:16.5  ,3,11:46.1
,,,,,,,,,,
Tibro MK,2023,129,Motion -39,590,Tobias Hagelin,FMCK Borås,KTM,24:22.6  23:49.1  23:50.0  ,3,12:01.8
,,,,,,,,,,
Tibro MK,2023,130,Ungdom E1,199,William Blom,Skene MS,Yamaha,23:29.5  24:35.6  24:37.0  ,3,12:42.2
,,,,,,,,,,
Tibro MK,2023,131,Motion 40-49,999,Johan Törnqvist,FMCK Skövde,KTM,23:27.4  24:33.1  24:43.9  ,3,12:44.6
,,,,,,,,,,
Tibro MK,2023,132,Ungdom E1,111,Anton Andersson,Norrahammars MK,Beta,22:19.2  28:16.2  22:46.9  ,3,13:22.4
,,,,,,,,,,
Tibro MK,2023,133,Ungdom E1,124,Sam Aronsson,Töreboda MK,KTM,24:19.6  24:57.5  24:52.8  ,3,14:10.1
,,,,,,,,,,
Tibro MK,2023,134,Motion 40-49,914,Emil Kårlin,Lilla Edets MCK,Husqvarna,24:55.0  26:12.7  25:21.9  ,3,16:29.8
,,,,,,,,,,
Tibro MK,2023,135,Motion -39,602,Oskar Johansson,Linköpings MS,KTM,30:15.9  25:11.1  23:14.6  ,3,18:41.7
,,,,,,,,,,
Tibro MK,2023,136,Motion -39,508,Maria Thomsen,FMCK Borås,Husqvarna,25:39.3  27:05.7  26:11.3  ,3,18:56.4
,,,,,,,,,,
Tibro MK,2023,137,Motion 40-49,983,Magnus Lilja,Älvbygdens MK,KTM,26:43.9  27:11.7  25:11.3  ,3,19:07.0
,,,,,,,,,,
Tibro MK,2023,138,Ungdom E1,176,Erik Larsson,Tibro MK,Beta,27:06.6  26:34.0  26:03.2  ,3,19:43.9
,,,,,,,,,,
Tibro MK,2023,139,Motion 40-49,921,Kent Aasheim,Emsk,Yamaha / Kenta,27:28.9  26:56.3  25:29.7  ,3,19:55.0
,,,,,,,,,,
Tibro MK,2023,140,Motion 40-49,1020,Jonas Gustafsson,Götene MK,KTM,20:53.4  21:31.2  ,2,42:24.7
,,,,,,,,,,
Tibro MK,2023,141,Motion 40-49,1030,Daniel Karlsson,Skene MS,Husqvarna,25:18.8  24:00.2  ,2,49:19.0
,,,,,,,,,,
Tibro MK,2023,142,Motion 40-49,902,Andreas Sandberg,FMCK Borås,KTM,29:53.0  29:36.5  ,2,59:29.5
,,,,,,,,,,
Tibro MK,2023,143,Ungdom E1,187,Ludwig Demegård,Tibro MK,KTM,29:47.0  29:54.6  ,2,59:41.7
,,,,,,,,,,
Tibro MK,2023,144,Ungdom E1,109,Maja Reyper,Oskarshamns MSK,Sherco / Ostkustmx Racing Team,37:08.0  31:46.0  ,2,08:54.1
,,,,,,,,,,
Tibro MK,2023,145,Motion 40-49,975,Hannu Ylipekkala,Anderstorp RC,KTM,22:08.9  48:19.9  ,2,10:28.8
,,,,,,,,,,
Tibro MK,2023,146,Motion 40-49,1011,Mikael Hjelm,Finspångs MS,KTM,20:07.4  ,1,20:07.4
,,,,,,,,,,
Tibro MK,2023,147,Motion 40-49,950,Johan Elfving,Ulricehamns MK,KTM,21:41.8  ,1,21:41.8
,,,,,,,,,,
Tibro MK,2023,148,Motion 40-49,920,Christoffer Johnsson,Hisingens MK,Sherco,22:32.5  ,1,22:32.5
,,,,,,,,,,
Tibro MK,2023,149,Ungdom E1,122,Tuva Sahlin Palmstedt,Lidköpings MCK,KTM,23:46.5  ,1,23:46.5
,,,,,,,,,,
Tibro MK,2023,150,Motion 40-49,1017,Henrik Hermansson,SMK Vadstena,Sherco,24:30.1  ,1,24:30.1
,,,,,,,,,,
Tibro MK,2023,151,Motion 40-49,954,Christian Appelgren,Stenungsunds MS,Sherco,25:19.2  ,1,25:19.2
,,,,,,,,,,
Tibro MK,2023,152,Motion -39,592,Ludvig Nilsson,Anderstorp RC,KTM,34:45.1  ,1,34:45.1
,,,,,,,,,,
Tibro MK,2023,153,Ungdom E1,102,Liam Qvist,Åbågen MCK,Honda / Team cljp Sweden,,0,00:00.0
,,,,,,,,,,
Tibro MK,2023,1,Senior,3,Jesper Börjesson,Tibro MK,Sherco / Team SHERCO SWEDEN,15:53.8  15:51.8  15:59.5  16:18.4  16:22.3  ,5,20:26.1
Tibro MK,2023,2,Senior,78,Adam Fast,SMK Vingåker,KTM,16:28.7  16:33.1  16:15.0  16:24.4  16:02.2  ,5,21:43.6
,,,,,,,,,,
Tibro MK,2023,3,Senior,14,Pontus Skoog,Karlskoga EK,Beta,16:22.2  16:24.3  16:21.4  16:22.4  16:13.8  ,5,21:44.3
,,,,,,,,,,
Tibro MK,2023,4,Senior,59,Anton Sandstedt,Tibro MK,Sherco / Team SHERCO SWEDEN,16:42.6  16:29.4  16:20.8  16:21.5  16:17.2  ,5,22:11.8
,,,,,,,,,,
Tibro MK,2023,5,Junior,191,Isac Friman,Tidaholms MK,Sherco / Team SHERCO SWEDEN,16:34.7  16:35.8  16:25.3  16:23.2  16:16.8  ,5,22:16.0
,,,,,,,,,,
Tibro MK,2023,6,Senior,15,Victor Fahlén,Försvarsmaktens EK,Yamaha,16:35.8  16:38.8  16:26.7  16:31.9  16:23.0  ,5,22:36.4
,,,,,,,,,,
Tibro MK,2023,7,Junior,186,Alvin Ceder,Götene MK,GasGas,16:29.7  16:34.9  16:27.7  16:42.4  16:42.2  ,5,22:57.1
,,,,,,,,,,
Tibro MK,2023,8,Senior,20,Robert Friberg,FMCK Skövde,Husqvarna,16:33.0  16:47.3  16:39.8  16:28.0  16:35.1  ,5,23:03.4
,,,,,,,,,,
Tibro MK,2023,9,Senior,5,Nisse Bengtsson,Tidaholms MK,Sherco / Team SHERCO SWEDEN,16:35.9  17:00.8  16:34.3  16:36.5  16:21.0  ,5,23:08.8
,,,,,,,,,,
Tibro MK,2023,10,Senior,40,Anton Nordh,FMCK Skövde,Honda,17:08.8  16:38.8  16:35.7  16:33.4  16:19.6  ,5,23:16.5
,,,,,,,,,,
Tibro MK,2023,11,Senior,8,Marcus Adielsson,Tibro MK,Beta,16:46.8  16:48.1  16:37.9  16:37.8  16:26.5  ,5,23:17.3
,,,,,,,,,,
Tibro MK,2023,12,Junior,198,Kalle Ahlin,Falköpings MK,Husqvarna / Team Triple One,16:39.3  17:06.7  16:42.2  16:48.0  16:36.4  ,5,23:52.9
,,,,,,,,,,
Tibro MK,2023,13,Senior,52,Emil Gustavsson,Tibro MK,KTM / Team Bloms MX Racing,16:58.1  16:51.3  16:45.2  16:41.5  16:43.6  ,5,24:00.0
,,,,,,,,,,
Tibro MK,2023,14,Junior,111,Marcel Tara,Tibro MK,KTM,16:55.0  16:41.0  16:48.6  16:36.2  17:04.0  ,5,24:04.9
,,,,,,,,,,
Tibro MK,2023,15,Senior,7,Casper Lindholm,Linköpings MS,Husqvarna / Team Bloms MX Racing,15:54.8  19:58.8  16:18.9  16:09.7  16:01.4  ,5,24:23.8
,,,,,,,,,,
Tibro MK,2023,16,Senior,50,Anders Eriksson,Tibro MK,Sherco / Team SHERCO SWEDEN,16:48.9  16:49.3  16:52.1  17:00.5  17:12.3  ,5,24:43.3
,,,,,,,,,,
Tibro MK,2023,17,Junior,182,Arvid Karlsson,FMCK Skövde,GasGas / CEC RACING,17:34.6  17:51.5  17:15.1  16:54.9  16:45.3  ,5,26:21.6
,,,,,,,,,,
Tibro MK,2023,18,Junior,109,Jesper Storm,Tidaholms MK,KTM,17:13.5  17:36.5  17:11.7  17:09.1  17:24.5  ,5,26:35.5
,,,,,,,,,,
Tibro MK,2023,19,Senior,32,Tobias Carlsson,Norrahammars MK,Sherco,17:17.2  17:38.3  17:25.0  17:10.9  17:07.6  ,5,26:39.2
,,,,,,,,,,
Tibro MK,2023,20,Junior,106,Dennis Henberg,Hjo MK,Sherco,16:50.3  17:01.5  16:47.3  17:40.0  18:24.4  ,5,26:43.6
,,,,,,,,,,
Tibro MK,2023,21,Junior,137,Alfred Karlsson,FMCK Skövde,GasGas / CEC RACING,17:33.0  17:34.2  17:22.2  17:01.8  17:18.8  ,5,26:50.1
,,,,,,,,,,
Tibro MK,2023,22,Junior,105,Hugo Svensson,Vimmerby MS,KTM,17:48.0  17:43.8  17:18.1  17:06.0  17:11.2  ,5,27:07.3
,,,,,,,,,,
Tibro MK,2023,23,Senior,22,Sebastian Cederbrant,Gotland Enduro Cross MS,KTM,17:50.4  17:42.3  17:22.6  17:13.0  17:17.1  ,5,27:25.6
,,,,,,,,,,
Tibro MK,2023,24,Junior,107,Lukas Engerstad,Skene MS,Yamaha,18:09.8  17:45.1  17:46.5  17:32.8  17:23.7  ,5,28:38.1
,,,,,,,,,,
Tibro MK,2023,25,Junior,131,Hugo Andersson,Tibro MK,Sherco,17:40.0  17:32.2  17:44.0  17:52.8  18:04.0  ,5,28:53.2
,,,,,,,,,,
Tibro MK,2023,26,Junior,171,Sixten Lundgren,Norrahammars MK,GasGas,17:29.6  18:16.1  17:48.3  18:02.4  17:33.1  ,5,29:09.8
,,,,,,,,,,
Tibro MK,2023,27,Junior,149,Linus Knutsson,Falköpings MK,KTM,17:55.5  18:02.6  18:00.8  17:57.7  18:06.9  ,5,30:03.8
,,,,,,,,,,
Tibro MK,2023,28,Junior,118,Emil Mann,Falköpings MK,KTM,18:02.4  18:03.7  17:57.5  17:59.0  18:01.8  ,5,30:04.7
,,,,,,,,,,
Tibro MK,2023,29,Junior,125,Oliver Önnefors,FMCK Skövde,KTM,18:31.0  18:04.6  17:58.0  18:01.2  17:40.6  ,5,30:15.7
,,,,,,,,,,
Tibro MK,2023,30,Junior,190,Mattias Cöster,SMK Östgöta,KTM,18:01.6  18:17.9  18:13.5  18:00.5  17:56.2  ,5,30:29.9
,,,,,,,,,,
Tibro MK,2023,31,Junior,114,Melvin Blom,Bodafors MK,Husqvarna,17:52.5  17:54.6  18:21.4  18:07.6  18:28.2  ,5,30:44.4
,,,,,,,,,,
Tibro MK,2023,32,Junior,112,Viggo Johansson,SMK Eksjö,KTM,18:13.6  18:55.8  18:40.9  18:34.2  18:44.5  ,5,33:09.3
,,,,,,,,,,
Tibro MK,2023,33,Junior,103,Arvid Hellqvist,Töreboda MK,Beta,18:27.3  19:06.5  18:55.6  18:34.5  18:56.6  ,5,34:00.6
,,,,,,,,,,
Tibro MK,2023,34,Junior,101,Arvid Petersson,Tranemo MK,KTM,19:04.9  19:19.3  19:06.2  18:36.1  18:35.2  ,5,34:41.9
,,,,,,,,,,
Tibro MK,2023,35,Junior,104,Emil Löf,Karlskoga EK,KTM,18:09.0  19:21.5  19:11.7  19:15.4  18:55.6  ,5,34:53.4
,,,,,,,,,,
Tibro MK,2023,36,Junior,145,Ludvig Hamberg,FMCK Skövde,KTM,19:22.6  19:52.7  20:19.1  19:41.8  19:50.9  ,5,39:07.3
,,,,,,,,,,
Tibro MK,2023,37,Junior,134,Max Nordmark,Varbergs MK,Honda,21:17.3  20:52.4  21:53.4  22:00.1  21:38.2  ,5,47:41.5
,,,,,,,,,,
Tibro MK,2023,38,Bredd,245,Andreas Toresson,Lilla Edets MCK,KTM,17:13.9  16:59.6  17:03.6  16:56.1  ,4,08:13.4
,,,,,,,,,,
Tibro MK,2023,39,Bredd,240,Jimmy Johansson,Försvarsmaktens EK,Husqvarna,17:26.8  17:47.7  17:20.4  17:19.3  ,4,09:54.4
,,,,,,,,,,
Tibro MK,2023,40,Junior,121,Carl Nydén,SMK Värnamo,KTM,17:25.0  17:31.7  17:25.9  17:36.0  ,4,09:58.7
,,,,,,,,,,
Tibro MK,2023,41,Bredd,214,Magnus Blom,Bodafors MK,Husqvarna,17:43.6  17:36.9  17:25.7  17:14.4  ,4,10:00.8
,,,,,,,,,,
Tibro MK,2023,42,Bredd,201,Eddie Bergman,Tibro MK,KTM,17:39.2  17:53.8  17:50.2  17:34.6  ,4,10:57.9
,,,,,,,,,,
Tibro MK,2023,43,Bredd,285,Sebastian Adielsson,MK Pionjär,Sherco,17:50.1  18:01.3  17:54.3  17:50.3  ,4,11:36.3
,,,,,,,,,,
Tibro MK,2023,44,Dam,401,Linnéa Åkesson,FMCK Skövde,Beta,18:00.9  18:08.4  17:54.1  17:50.0  ,4,11:53.5
,,,,,,,,,,
Tibro MK,2023,45,Bredd,210,Melvin Bernström,Carlsborgs MK,Yamaha,18:06.5  18:18.5  18:11.7  18:06.2  ,4,12:43.1
,,,,,,,,,,
Tibro MK,2023,46,Bredd,369,Andreas Axelsson,Tibro MK,Honda,18:04.5  18:24.5  18:11.0  18:29.6  ,4,13:09.7
,,,,,,,,,,
Tibro MK,2023,47,Bredd,213,Björn Levin,Kinna MK,Husqvarna,18:39.1  18:19.7  18:30.7  18:26.4  ,4,13:56.1
,,,,,,,,,,
Tibro MK,2023,48,Bredd,332,Ulf Åström,Wäxjö MS,Sherco,19:03.6  19:05.7  19:10.9  18:58.2  ,4,16:18.5
,,,,,,,,,,
Tibro MK,2023,49,Dam,441,Hilda Sjöberg,Tibro MK,Honda,19:31.1  19:36.3  19:18.4  19:05.1  ,4,17:31.0
,,,,,,,,,,
Tibro MK,2023,50,Bredd,315,Jesper Thorsson,Kungsbacka MA,Beta,19:36.0  19:27.1  19:18.8  19:30.9  ,4,17:53.0
,,,,,,,,,,
Tibro MK,2023,51,Bredd,200,Andreas Josefsson,Falköpings MK,Husqvarna,19:45.6  19:41.4  19:35.8  19:42.1  ,4,18:45.1
,,,,,,,,,,
Tibro MK,2023,52,Bredd,231,Hannes Östensson,MK Ran,KTM,20:15.8  20:18.7  20:11.7  19:54.7  ,4,20:41.0
,,,,,,,,,,
Tibro MK,2023,53,Dam,410,Emelie Sandström,Bengtsfors MCC,KTM,20:24.2  20:06.0  20:28.5  21:06.8  ,4,22:05.7
